claim_id,transaction_date,accident_date,reported_date,transaction_type,paid_amount,case_reserve,transaction_number,line_of_business,cumulative_paid
109,2022-09-06 08:41:00.301507536,2022-03-03 08:41:00.301507536,2022-03-16 08:41:00.301507536,Partial Payment,10614.865221412638,5043.753784116787,2,Auto,10614.865221412638
109,2023-02-27 08:41:00.301507536,2022-03-03 08:41:00.301507536,2022-03-16 08:41:00.301507536,Final Payment,5043.753784116787,0.0,3,Auto,15658.619005529425
110,2022-04-10 16:45:49.748743712,2022-03-10 16:45:49.748743712,2022-04-10 16:45:49.748743712,Initial Reserve,0.0,5809.991596545786,1,Auto,0.0
110,2022-07-04 16:45:49.748743712,2022-03-10 16:45:49.748743712,2022-04-10 16:45:49.748743712,Partial Payment,2131.183808216871,3678.8077883289147,2,Auto,2131.183808216871
110,2022-09-27 16:45:49.748743712,2022-03-10 16:45:49.748743712,2022-04-10 16:45:49.748743712,Partial Payment,2562.169881050666,1116.6379072782488,3,Auto,4693.3536892675365
110,2022-12-21 16:45:49.748743712,2022-03-10 16:45:49.748743712,2022-04-10 16:45:49.748743712,Final Payment,1116.6379072782488,0.0,4,Auto,5809.991596545786
111,2022-03-19 00:50:39.195979896,2022-03-18 00:50:39.195979896,2022-03-19 00:50:39.195979896,Initial Reserve,0.0,3327.48548077697,1,Auto,0.0
111,2022-10-06 08:50:39.195979896,2022-03-18 00:50:39.195979896,2022-03-19 00:50:39.195979896,Partial Payment,1305.13190477534,2022.3535760016298,2,Auto,1305.13190477534
111,2023-04-25 16:50:39.195979896,2022-03-18 00:50:39.195979896,2022-03-19 00:50:39.195979896,Partial Payment,1278.647219261278,743.7063567403518,3,Auto,2583.7791240366178
111,2023-11-13 00:50:39.195979896,2022-03-18 00:50:39.195979896,2022-03-19 00:50:39.195979896,Final Payment,743.7063567403518,0.0,4,Auto,3327.48548077697
112,2022-04-06 08:55:28.643216080,2022-03-25 08:55:28.643216080,2022-04-06 08:55:28.643216080,Initial Reserve,0.0,4880.4914037365315,1,Auto,0.0
112,2022-08-11 20:55:28.643216080,2022-03-25 08:55:28.643216080,2022-04-06 08:55:28.643216080,Partial Payment,2213.96779217654,2666.5236115599914,2,Auto,2213.96779217654
112,2022-12-17 08:55:28.643216080,2022-03-25 08:55:28.643216080,2022-04-06 08:55:28.643216080,Final Payment,2666.5236115599914,0.0,3,Auto,4880.4914037365315
113,2022-04-27 17:00:18.090452256,2022-04-01 17:00:18.090452256,2022-04-27 17:00:18.090452256,Initial Reserve,0.0,4063.5742219725344,1,Liability,0.0
113,2023-02-09 17:00:18.090452256,2022-04-01 17:00:18.090452256,2022-04-27 17:00:18.090452256,Final Payment,4063.5742219725344,0.0,2,Liability,4063.5742219725344
114,2022-04-19 01:05:07.537688440,2022-04-09 01:05:07.537688440,2022-04-19 01:05:07.537688440,Initial Reserve,0.0,4930.116458703479,1,Liability,0.0
114,2022-05-30 13:05:07.537688440,2022-04-09 01:05:07.537688440,2022-04-19 01:05:07.537688440,Partial Payment,3390.1504684230613,1539.9659902804178,2,Liability,3390.1504684230613
114,2022-07-11 01:05:07.537688440,2022-04-09 01:05:07.537688440,2022-04-19 01:05:07.537688440,Final Payment,1539.9659902804178,0.0,3,Liability,4930.116458703479
115,2022-10-02 09:09:56.984924624,2022-04-16 09:09:56.984924624,2022-10-02 09:09:56.984924624,Initial Reserve,0.0,6730.201925564657,1,Property,0.0
115,2022-11-20 09:09:56.984924624,2022-04-16 09:09:56.984924624,2022-10-02 09:09:56.984924624,Final Payment,6730.201925564657,0.0,2,Property,6730.201925564657
116,2022-05-01 17:14:46.432160800,2022-04-23 17:14:46.432160800,2022-05-01 17:14:46.432160800,Initial Reserve,0.0,7249.708843253947,1,Liability,0.0
116,2023-01-16 05:14:46.432160800,2022-04-23 17:14:46.432160800,2022-05-01 17:14:46.432160800,Partial Payment,3669.071626325267,3580.6372169286797,2,Liability,3669.071626325267
116,2023-10-02 17:14:46.432160800,2022-04-23 17:14:46.432160800,2022-05-01 17:14:46.432160800,Final Payment,3580.6372169286797,0.0,3,Liability,7249.708843253947
117,2022-05-22 01:19:35.879396976,2022-05-01 01:19:35.879396976,2022-05-22 01:19:35.879396976,Initial Reserve,0.0,4065.275569550952,1,Liability,0.0
117,2022-09-21 13:19:35.879396976,2022-05-01 01:19:35.879396976,2022-05-22 01:19:35.879396976,Partial Payment,2678.912770018943,1386.362799532009,2,Liability,2678.912770018943
117,2023-01-22 01:19:35.879396976,2022-05-01 01:19:35.879396976,2022-05-22 01:19:35.879396976,Final Payment,1386.362799532009,0.0,3,Liability,4065.275569550952
118,2022-06-15 09:24:25.326633168,2022-05-08 09:24:25.326633168,2022-06-15 09:24:25.326633168,Initial Reserve,0.0,3279.0389491821343,1,Auto,0.0
118,2022-08-04 01:24:25.326633168,2022-05-08 09:24:25.326633168,2022-06-15 09:24:25.326633168,Partial Payment,1964.6317322769355,1314.4072169051988,2,Auto,1964.6317322769355
118,2022-09-22 17:24:25.326633168,2022-05-08 09:24:25.326633168,2022-06-15 09:24:25.326633168,Partial Payment,412.65297236351785,901.7542445416809,3,Auto,2377.284704640453
118,2022-11-11 09:24:25.326633168,2022-05-08 09:24:25.326633168,2022-06-15 09:24:25.326633168,Final Payment,901.7542445416809,0.0,4,Auto,3279.0389491821343
119,2022-10-02 17:29:14.773869344,2022-05-15 17:29:14.773869344,2022-10-02 17:29:14.773869344,Initial Reserve,0.0,4900.289596090625,1,Liability,0.0
119,2023-02-27 17:29:14.773869344,2022-05-15 17:29:14.773869344,2022-10-02 17:29:14.773869344,Partial Payment,3190.0118132769308,1710.2777828136946,2,Liability,3190.0118132769308
119,2023-07-25 17:29:14.773869344,2022-05-15 17:29:14.773869344,2022-10-02 17:29:14.773869344,Final Payment,1710.2777828136946,0.0,3,Liability,4900.289596090625
120,2022-05-31 01:34:04.221105520,2022-05-23 01:34:04.221105520,2022-05-31 01:34:04.221105520,Initial Reserve,0.0,1413.5079760356452,1,Property,0.0
120,2022-12-07 01:34:04.221105520,2022-05-23 01:34:04.221105520,2022-05-31 01:34:04.221105520,Partial Payment,926.5533926431591,486.95458339248614,2,Property,926.5533926431591
120,2023-06-15 01:34:04.221105520,2022-05-23 01:34:04.221105520,2022-05-31 01:34:04.221105520,Partial Payment,332.22992589329573,154.7246574991904,3,Property,1258.7833185364548
120,2023-12-22 01:34:04.221105520,2022-05-23 01:34:04.221105520,2022-05-31 01:34:04.221105520,Final Payment,154.7246574991904,0.0,4,Property,1413.5079760356452
121,2022-09-13 09:38:53.668341712,2022-05-30 09:38:53.668341712,2022-09-13 09:38:53.668341712,Initial Reserve,0.0,2589.261252530747,1,Liability,0.0
121,2022-10-17 21:38:53.668341712,2022-05-30 09:38:53.668341712,2022-09-13 09:38:53.668341712,Partial Payment,1741.6298019069459,847.6314506238009,2,Liability,1741.6298019069459
121,2022-11-21 09:38:53.668341712,2022-05-30 09:38:53.668341712,2022-09-13 09:38:53.668341712,Final Payment,847.6314506238009,0.0,3,Liability,2589.261252530747
122,2022-07-09 17:43:43.115577888,2022-06-06 17:43:43.115577888,2022-07-09 17:43:43.115577888,Initial Reserve,0.0,8126.350785478247,1,Liability,0.0
122,2022-08-29 17:43:43.115577888,2022-06-06 17:43:43.115577888,2022-07-09 17:43:43.115577888,Partial Payment,3649.3442848281707,4477.006500650077,2,Liability,3649.3442848281707
122,2022-10-19 17:43:43.115577888,2022-06-06 17:43:43.115577888,2022-07-09 17:43:43.115577888,Partial Payment,1808.269701580397,2668.7367990696803,3,Liability,5457.613986408567
122,2022-12-09 17:43:43.115577888,2022-06-06 17:43:43.115577888,2022-07-09 17:43:43.115577888,Final Payment,2668.7367990696803,0.0,4,Liability,8126.350785478247
123,2022-06-26 01:48:32.562814064,2022-06-14 01:48:32.562814064,2022-06-26 01:48:32.562814064,Initial Reserve,0.0,9167.675502644293,1,Auto,0.0
123,2023-10-22 01:48:32.562814064,2022-06-14 01:48:32.562814064,2022-06-26 01:48:32.562814064,Final Payment,9167.675502644293,0.0,2,Auto,9167.675502644293
124,2022-08-13 09:53:22.010050240,2022-06-21 09:53:22.010050240,2022-08-13 09:53:22.010050240,Initial Reserve,0.0,3853.669671685173,1,Auto,0.0
124,2024-04-26 09:53:22.010050240,2022-06-21 09:53:22.010050240,2022-08-13 09:53:22.010050240,Final Payment,3853.669671685173,0.0,2,Auto,3853.669671685173
125,2022-08-07 17:58:11.457286432,2022-06-28 17:58:11.457286432,2022-08-07 17:58:11.457286432,Initial Reserve,0.0,6544.200446949496,1,Auto,0.0
125,2022-12-12 05:58:11.457286432,2022-06-28 17:58:11.457286432,2022-08-07 17:58:11.457286432,Partial Payment,3314.189956584198,3230.0104903652978,2,Auto,3314.189956584198
125,2023-04-17 17:58:11.457286432,2022-06-28 17:58:11.457286432,2022-08-07 17:58:11.457286432,Final Payment,3230.0104903652978,0.0,3,Auto,6544.200446949496
126,2022-07-24 02:03:00.904522608,2022-07-06 02:03:00.904522608,2022-07-24 02:03:00.904522608,Initial Reserve,0.0,6488.133996595976,1,Auto,0.0
126,2023-02-08 02:03:00.904522608,2022-07-06 02:03:00.904522608,2022-07-24 02:03:00.904522608,Partial Payment,3664.788775909553,2823.345220686423,2,Auto,3664.788775909553
126,2023-08-26 02:03:00.904522608,2022-07-06 02:03:00.904522608,2022-07-24 02:03:00.904522608,Partial Payment,1461.1137986077424,1362.2314220786807,3,Auto,5125.902574517295
126,2024-03-12 02:03:00.904522608,2022-07-06 02:03:00.904522608,2022-07-24 02:03:00.904522608,Final Payment,1362.2314220786807,0.0,4,Auto,6488.133996595976
127,2022-08-18 10:07:50.351758784,2022-07-13 10:07:50.351758784,2022-08-18 10:07:50.351758784,Initial Reserve,0.0,20777.368504781232,1,Liability,0.0
127,2023-06-05 10:07:50.351758784,2022-07-13 10:07:50.351758784,2022-08-18 10:07:50.351758784,Final Payment,20777.368504781232,0.0,2,Liability,20777.368504781232
128,2022-08-12 18:12:39.798994976,2022-07-20 18:12:39.798994976,2022-08-12 18:12:39.798994976,Initial Reserve,0.0,9869.134819163482,1,Liability,0.0
128,2022-09-22 02:12:39.798994976,2022-07-20 18:12:39.798994976,2022-08-12 18:12:39.798994976,Partial Payment,6318.54274940835,3550.592069755133,2,Liability,6318.54274940835
128,2022-11-01 10:12:39.798994976,2022-07-20 18:12:39.798994976,2022-08-12 18:12:39.798994976,Partial Payment,2296.940785755535,1253.6512839995976,3,Liability,8615.483535163885
128,2022-12-11 18:12:39.798994976,2022-07-20 18:12:39.798994976,2022-08-12 18:12:39.798994976,Final Payment,1253.6512839995976,0.0,4,Liability,9869.134819163482
129,2022-09-03 02:17:29.246231152,2022-07-28 02:17:29.246231152,2022-09-03 02:17:29.246231152,Initial Reserve,0.0,4304.164445365123,1,Auto,0.0
129,2024-04-11 02:17:29.246231152,2022-07-28 02:17:29.246231152,2022-09-03 02:17:29.246231152,Final Payment,4304.164445365123,0.0,2,Auto,4304.164445365123
130,2022-10-07 10:22:18.693467328,2022-08-04 10:22:18.693467328,2022-10-07 10:22:18.693467328,Initial Reserve,0.0,3572.330994257267,1,Property,0.0
130,2023-10-27 10:22:18.693467328,2022-08-04 10:22:18.693467328,2022-10-07 10:22:18.693467328,Final Payment,3572.330994257267,0.0,2,Property,3572.330994257267
131,2023-01-20 18:27:08.140703520,2022-08-11 18:27:08.140703520,2023-01-20 18:27:08.140703520,Initial Reserve,0.0,2376.4505488809045,1,Auto,0.0
131,2023-09-20 18:27:08.140703520,2022-08-11 18:27:08.140703520,2023-01-20 18:27:08.140703520,Partial Payment,863.7020404758867,1512.7485084050177,2,Auto,863.7020404758867
131,2024-05-20 18:27:08.140703520,2022-08-11 18:27:08.140703520,2023-01-20 18:27:08.140703520,Partial Payment,986.838923351815,525.9095850532027,3,Auto,1850.5409638277017
131,2025-01-18 18:27:08.140703520,2022-08-11 18:27:08.140703520,2023-01-20 18:27:08.140703520,Final Payment,525.9095850532027,0.0,4,Auto,2376.4505488809045
132,2022-08-29 02:31:57.587939696,2022-08-19 02:31:57.587939696,2022-08-29 02:31:57.587939696,Initial Reserve,0.0,5365.917960247238,1,Auto,0.0
132,2022-09-28 02:31:57.587939696,2022-08-19 02:31:57.587939696,2022-08-29 02:31:57.587939696,Partial Payment,3382.28136156556,1983.6365986816777,2,Auto,3382.28136156556
132,2022-10-28 02:31:57.587939696,2022-08-19 02:31:57.587939696,2022-08-29 02:31:57.587939696,Final Payment,1983.6365986816777,0.0,3,Auto,5365.917960247238
133,2023-06-02 10:36:47.035175872,2022-08-26 10:36:47.035175872,2023-06-02 10:36:47.035175872,Initial Reserve,0.0,3798.084984967943,1,Auto,0.0
133,2024-01-21 10:36:47.035175872,2022-08-26 10:36:47.035175872,2023-06-02 10:36:47.035175872,Partial Payment,2268.9885132587237,1529.0964717092193,2,Auto,2268.9885132587237
133,2024-09-10 10:36:47.035175872,2022-08-26 10:36:47.035175872,2023-06-02 10:36:47.035175872,Final Payment,1529.0964717092193,0.0,3,Auto,3798.084984967943
134,2022-09-07 18:41:36.482412064,2022-09-02 18:41:36.482412064,2022-09-07 18:41:36.482412064,Initial Reserve,0.0,1931.9614004273571,1,Auto,0.0
134,2022-12-12 10:41:36.482412064,2022-09-02 18:41:36.482412064,2022-09-07 18:41:36.482412064,Partial Payment,1222.64886484449,709.3125355828672,2,Auto,1222.64886484449
134,2023-03-18 02:41:36.482412064,2022-09-02 18:41:36.482412064,2022-09-07 18:41:36.482412064,Partial Payment,356.7750506590162,352.537484923851,3,Auto,1579.4239155035061
134,2023-06-21 18:41:36.482412064,2022-09-02 18:41:36.482412064,2022-09-07 18:41:36.482412064,Final Payment,352.537484923851,0.0,4,Auto,1931.9614004273571
135,2022-10-08 02:46:25.929648240,2022-09-10 02:46:25.929648240,2022-10-08 02:46:25.929648240,Initial Reserve,0.0,3120.5210277066763,1,Liability,0.0
135,2023-04-10 18:46:25.929648240,2022-09-10 02:46:25.929648240,2022-10-08 02:46:25.929648240,Partial Payment,1706.2096768519164,1414.31135085476,2,Liability,1706.2096768519164
135,2023-10-12 10:46:25.929648240,2022-09-10 02:46:25.929648240,2022-10-08 02:46:25.929648240,Partial Payment,979.3745048108217,434.9368460439382,3,Liability,2685.584181662738
135,2024-04-14 02:46:25.929648240,2022-09-10 02:46:25.929648240,2022-10-08 02:46:25.929648240,Final Payment,434.9368460439382,0.0,4,Liability,3120.5210277066763
136,2022-11-16 10:51:15.376884416,2022-09-17 10:51:15.376884416,2022-11-16 10:51:15.376884416,Initial Reserve,0.0,2422.09955998606,1,Auto,0.0
136,2024-11-14 10:51:15.376884416,2022-09-17 10:51:15.376884416,2022-11-16 10:51:15.376884416,Final Payment,2422.09955998606,0.0,2,Auto,2422.09955998606
137,2022-11-07 18:56:04.824120592,2022-09-24 18:56:04.824120592,2022-11-07 18:56:04.824120592,Initial Reserve,0.0,12704.038007801273,1,Property,0.0
137,2023-10-28 18:56:04.824120592,2022-09-24 18:56:04.824120592,2022-11-07 18:56:04.824120592,Final Payment,12704.038007801273,0.0,2,Property,12704.038007801273
138,2022-10-20 03:00:54.271356784,2022-10-02 03:00:54.271356784,2022-10-20 03:00:54.271356784,Initial Reserve,0.0,8434.896065697256,1,Property,0.0
138,2023-05-13 03:00:54.271356784,2022-10-02 03:00:54.271356784,2022-10-20 03:00:54.271356784,Partial Payment,3988.8312547047167,4446.064810992539,2,Property,3988.8312547047167
138,2023-12-04 03:00:54.271356784,2022-10-02 03:00:54.271356784,2022-10-20 03:00:54.271356784,Partial Payment,2827.913303416123,1618.1515075764155,3,Property,6816.744558120839
138,2024-06-26 03:00:54.271356784,2022-10-02 03:00:54.271356784,2022-10-20 03:00:54.271356784,Final Payment,1618.1515075764155,0.0,4,Property,8434.896065697256
139,2022-11-05 11:05:43.718592960,2022-10-09 11:05:43.718592960,2022-11-05 11:05:43.718592960,Initial Reserve,0.0,5741.169049061899,1,Auto,0.0
139,2023-02-15 19:05:43.718592960,2022-10-09 11:05:43.718592960,2022-11-05 11:05:43.718592960,Partial Payment,3874.665587846977,1866.5034612149225,2,Auto,3874.665587846977
139,2023-05-29 03:05:43.718592960,2022-10-09 11:05:43.718592960,2022-11-05 11:05:43.718592960,Partial Payment,1073.5274710023948,792.9759902125277,3,Auto,4948.1930588493715
139,2023-09-08 11:05:43.718592960,2022-10-09 11:05:43.718592960,2022-11-05 11:05:43.718592960,Final Payment,792.9759902125277,0.0,4,Auto,5741.169049061899
140,2022-11-05 19:10:33.165829136,2022-10-16 19:10:33.165829136,2022-11-05 19:10:33.165829136,Initial Reserve,0.0,12143.751488982589,1,Liability,0.0
140,2023-02-24 07:10:33.165829136,2022-10-16 19:10:33.165829136,2022-11-05 19:10:33.165829136,Partial Payment,7083.071789071595,5060.679699910994,2,Liability,7083.071789071595
140,2023-06-14 19:10:33.165829136,2022-10-16 19:10:33.165829136,2022-11-05 19:10:33.165829136,Final Payment,5060.679699910994,0.0,3,Liability,12143.751488982589
141,2022-11-11 03:15:22.613065328,2022-10-24 03:15:22.613065328,2022-11-11 03:15:22.613065328,Initial Reserve,0.0,5534.826045661234,1,Liability,0.0
141,2022-12-06 15:15:22.613065328,2022-10-24 03:15:22.613065328,2022-11-11 03:15:22.613065328,Partial Payment,3035.111565656235,2499.714480004999,2,Liability,3035.111565656235
141,2023-01-01 03:15:22.613065328,2022-10-24 03:15:22.613065328,2022-11-11 03:15:22.613065328,Final Payment,2499.714480004999,0.0,3,Liability,5534.826045661234
142,2023-01-16 11:20:12.060301504,2022-10-31 11:20:12.060301504,2023-01-16 11:20:12.060301504,Initial Reserve,0.0,3645.442982749056,1,Auto,0.0
142,2023-04-26 03:20:12.060301504,2022-10-31 11:20:12.060301504,2023-01-16 11:20:12.060301504,Partial Payment,2513.1523074132583,1132.2906753357975,2,Auto,2513.1523074132583
142,2023-08-03 19:20:12.060301504,2022-10-31 11:20:12.060301504,2023-01-16 11:20:12.060301504,Partial Payment,778.507747032473,353.7829283033244,3,Auto,3291.6600544457315
142,2023-11-11 11:20:12.060301504,2022-10-31 11:20:12.060301504,2023-01-16 11:20:12.060301504,Final Payment,353.7829283033244,0.0,4,Auto,3645.442982749056
143,2022-12-24 19:25:01.507537680,2022-11-07 19:25:01.507537680,2022-12-24 19:25:01.507537680,Initial Reserve,0.0,8968.14021026775,1,Auto,0.0
143,2023-05-10 11:25:01.507537680,2022-11-07 19:25:01.507537680,2022-12-24 19:25:01.507537680,Partial Payment,4066.5574781584683,4901.582732109281,2,Auto,4066.5574781584683
143,2023-09-24 03:25:01.507537680,2022-11-07 19:25:01.507537680,2022-12-24 19:25:01.507537680,Partial Payment,1599.14361044034,3302.439121668941,3,Auto,5665.701088598808
143,2024-02-07 19:25:01.507537680,2022-11-07 19:25:01.507537680,2022-12-24 19:25:01.507537680,Final Payment,3302.439121668941,0.0,4,Auto,8968.14021026775
144,2022-12-02 03:29:50.954773872,2022-11-15 03:29:50.954773872,2022-12-02 03:29:50.954773872,Initial Reserve,0.0,5980.656693101115,1,Auto,0.0
144,2023-03-20 03:29:50.954773872,2022-11-15 03:29:50.954773872,2022-12-02 03:29:50.954773872,Final Payment,5980.656693101115,0.0,2,Auto,5980.656693101115
145,2023-02-11 11:34:40.402010048,2022-11-22 11:34:40.402010048,2023-02-11 11:34:40.402010048,Initial Reserve,0.0,2636.3002004952878,1,Auto,0.0
145,2023-08-19 11:34:40.402010048,2022-11-22 11:34:40.402010048,2023-02-11 11:34:40.402010048,Partial Payment,958.4936713761423,1677.8065291191456,2,Auto,958.4936713761423
145,2024-02-24 11:34:40.402010048,2022-11-22 11:34:40.402010048,2023-02-11 11:34:40.402010048,Partial Payment,817.7893557773465,860.0171733417991,3,Auto,1776.2830271534888
145,2024-08-31 11:34:40.402010048,2022-11-22 11:34:40.402010048,2023-02-11 11:34:40.402010048,Final Payment,860.0171733417991,0.0,4,Auto,2636.3002004952878
146,2023-01-13 19:39:29.849246224,2022-11-29 19:39:29.849246224,2023-01-13 19:39:29.849246224,Initial Reserve,0.0,3757.5449635853415,1,Auto,0.0
146,2024-06-14 19:39:29.849246224,2022-11-29 19:39:29.849246224,2023-01-13 19:39:29.849246224,Final Payment,3757.5449635853415,0.0,2,Auto,3757.5449635853415
147,2023-02-20 03:44:19.296482400,2022-12-07 03:44:19.296482400,2023-02-20 03:44:19.296482400,Initial Reserve,0.0,3206.5206594904625,1,Property,0.0
147,2023-04-23 03:44:19.296482400,2022-12-07 03:44:19.296482400,2023-02-20 03:44:19.296482400,Partial Payment,1344.6537087403876,1861.866950750075,2,Property,1344.6537087403876
147,2023-06-24 03:44:19.296482400,2022-12-07 03:44:19.296482400,2023-02-20 03:44:19.296482400,Partial Payment,1184.108031736985,677.75891901309,3,Property,2528.7617404773728
147,2023-08-25 03:44:19.296482400,2022-12-07 03:44:19.296482400,2023-02-20 03:44:19.296482400,Final Payment,677.75891901309,0.0,4,Property,3206.5206594904625
148,2023-02-14 11:49:08.743718592,2022-12-14 11:49:08.743718592,2023-02-14 11:49:08.743718592,Initial Reserve,0.0,2639.4126087725117,1,Property,0.0
148,2023-03-03 11:49:08.743718592,2022-12-14 11:49:08.743718592,2023-02-14 11:49:08.743718592,Partial Payment,930.4828180796111,1708.9297906929005,2,Property,930.4828180796111
148,2023-03-20 11:49:08.743718592,2022-12-14 11:49:08.743718592,2023-02-14 11:49:08.743718592,Partial Payment,1106.0564938939415,602.873296798959,3,Property,2036.5393119735527
148,2023-04-06 11:49:08.743718592,2022-12-14 11:49:08.743718592,2023-02-14 11:49:08.743718592,Final Payment,602.873296798959,0.0,4,Property,2639.4126087725117
149,2023-01-04 19:53:58.190954768,2022-12-21 19:53:58.190954768,2023-01-04 19:53:58.190954768,Initial Reserve,0.0,6719.423016955773,1,Auto,0.0
149,2023-11-17 07:53:58.190954768,2022-12-21 19:53:58.190954768,2023-01-04 19:53:58.190954768,Partial Payment,3981.312072940241,2738.1109440155324,2,Auto,3981.312072940241
149,2024-09-28 19:53:58.190954768,2022-12-21 19:53:58.190954768,2023-01-04 19:53:58.190954768,Final Payment,2738.1109440155324,0.0,3,Auto,6719.423016955773
150,2023-01-17 03:58:47.638190944,2022-12-29 03:58:47.638190944,2023-01-17 03:58:47.638190944,Initial Reserve,0.0,12358.16685773484,1,Auto,0.0
150,2023-02-23 19:58:47.638190944,2022-12-29 03:58:47.638190944,2023-01-17 03:58:47.638190944,Partial Payment,5672.865222010388,6685.301635724451,2,Auto,5672.865222010388
150,2023-04-02 11:58:47.638190944,2022-12-29 03:58:47.638190944,2023-01-17 03:58:47.638190944,Partial Payment,2738.8750270381656,3946.426608686286,3,Auto,8411.740249048553
150,2023-05-10 03:58:47.638190944,2022-12-29 03:58:47.638190944,2023-01-17 03:58:47.638190944,Final Payment,3946.426608686286,0.0,4,Auto,12358.16685773484
151,2023-03-16 12:03:37.085427136,2023-01-05 12:03:37.085427136,2023-03-16 12:03:37.085427136,Initial Reserve,0.0,2258.6383775943127,1,Liability,0.0
151,2023-10-02 04:03:37.085427136,2023-01-05 12:03:37.085427136,2023-03-16 12:03:37.085427136,Partial Payment,1485.3702232007765,773.2681543935362,2,Liability,1485.3702232007765
151,2024-04-18 20:03:37.085427136,2023-01-05 12:03:37.085427136,2023-03-16 12:03:37.085427136,Partial Payment,303.10707579473814,470.16107859879804,3,Liability,1788.4772989955147
151,2024-11-04 12:03:37.085427136,2023-01-05 12:03:37.085427136,2023-03-16 12:03:37.085427136,Final Payment,470.16107859879804,0.0,4,Liability,2258.6383775943127
152,2023-03-14 20:08:26.532663312,2023-01-12 20:08:26.532663312,2023-03-14 20:08:26.532663312,Initial Reserve,0.0,5731.970774690693,1,Auto,0.0
152,2024-09-17 20:08:26.532663312,2023-01-12 20:08:26.532663312,2023-03-14 20:08:26.532663312,Final Payment,5731.970774690693,0.0,2,Auto,5731.970774690693
153,2023-02-21 04:13:15.979899488,2023-01-20 04:13:15.979899488,2023-02-21 04:13:15.979899488,Initial Reserve,0.0,4067.28559787529,1,Auto,0.0
153,2023-06-19 16:13:15.979899488,2023-01-20 04:13:15.979899488,2023-02-21 04:13:15.979899488,Partial Payment,2103.9788662757396,1963.3067315995504,2,Auto,2103.9788662757396
153,2023-10-16 04:13:15.979899488,2023-01-20 04:13:15.979899488,2023-02-21 04:13:15.979899488,Final Payment,1963.3067315995504,0.0,3,Auto,4067.28559787529
154,2023-03-05 12:18:05.427135680,2023-01-27 12:18:05.427135680,2023-03-05 12:18:05.427135680,Initial Reserve,0.0,3395.762588254785,1,Auto,0.0
154,2024-01-16 12:18:05.427135680,2023-01-27 12:18:05.427135680,2023-03-05 12:18:05.427135680,Partial Payment,2073.584192023078,1322.1783962317072,2,Auto,2073.584192023078
154,2024-11-28 12:18:05.427135680,2023-01-27 12:18:05.427135680,2023-03-05 12:18:05.427135680,Final Payment,1322.1783962317072,0.0,3,Auto,3395.762588254785
155,2023-06-02 20:22:54.874371856,2023-02-03 20:22:54.874371856,2023-06-02 20:22:54.874371856,Initial Reserve,0.0,3587.1234278512316,1,Liability,0.0
155,2023-12-16 20:22:54.874371856,2023-02-03 20:22:54.874371856,2023-06-02 20:22:54.874371856,Partial Payment,2168.0918231827595,1419.031604668472,2,Liability,2168.0918231827595
155,2024-06-30 20:22:54.874371856,2023-02-03 20:22:54.874371856,2023-06-02 20:22:54.874371856,Partial Payment,781.1600525527952,637.8715521156769,3,Liability,2949.2518757355547
155,2025-01-13 20:22:54.874371856,2023-02-03 20:22:54.874371856,2023-06-02 20:22:54.874371856,Final Payment,637.8715521156769,0.0,4,Liability,3587.1234278512316
156,2023-03-01 04:27:44.321608032,2023-02-11 04:27:44.321608032,2023-03-01 04:27:44.321608032,Initial Reserve,0.0,3716.3530367310545,1,Auto,0.0
156,2024-04-11 04:27:44.321608032,2023-02-11 04:27:44.321608032,2023-03-01 04:27:44.321608032,Final Payment,3716.3530367310545,0.0,2,Auto,3716.3530367310545
157,2023-04-16 12:32:33.768844224,2023-02-18 12:32:33.768844224,2023-04-16 12:32:33.768844224,Initial Reserve,0.0,4401.916298031723,1,Property,0.0
157,2023-10-18 20:32:33.768844224,2023-02-18 12:32:33.768844224,2023-04-16 12:32:33.768844224,Partial Payment,2168.423324205379,2233.4929738263445,2,Property,2168.423324205379
157,2024-04-21 04:32:33.768844224,2023-02-18 12:32:33.768844224,2023-04-16 12:32:33.768844224,Partial Payment,774.8506984758238,1458.6422753505208,3,Property,2943.2740226812025
157,2024-10-23 12:32:33.768844224,2023-02-18 12:32:33.768844224,2023-04-16 12:32:33.768844224,Final Payment,1458.6422753505208,0.0,4,Property,4401.916298031723
158,2023-03-24 20:37:23.216080400,2023-02-25 20:37:23.216080400,2023-03-24 20:37:23.216080400,Initial Reserve,0.0,3383.115696556126,1,Property,0.0
158,2024-09-24 20:37:23.216080400,2023-02-25 20:37:23.216080400,2023-03-24 20:37:23.216080400,Final Payment,3383.115696556126,0.0,2,Property,3383.115696556126
159,2023-04-01 04:42:12.663316576,2023-03-05 04:42:12.663316576,2023-04-01 04:42:12.663316576,Initial Reserve,0.0,5008.729427299313,1,Auto,0.0
159,2023-12-22 04:42:12.663316576,2023-03-05 04:42:12.663316576,2023-04-01 04:42:12.663316576,Partial Payment,2041.5449004071936,2967.1845268921197,2,Auto,2041.5449004071936
159,2024-09-12 04:42:12.663316576,2023-03-05 04:42:12.663316576,2023-04-01 04:42:12.663316576,Final Payment,2967.1845268921197,0.0,3,Auto,5008.729427299313
160,2023-06-19 12:47:02.110552752,2023-03-12 12:47:02.110552752,2023-06-19 12:47:02.110552752,Initial Reserve,0.0,5721.419457188404,1,Property,0.0
